areaSource|areaSourceHigh|areaSourceLow|areaTotal|associationId|datlocation|depth|endtime|eventid|h|hHigh|hLow|hfall|hfall_high|hfall_low|l|lHigh|lLow|latitude|locuncertKm|longitude|lppotential|mass|massHigh|massLow|maxdistvhfKm|maxdistvhfReached|maxdisthfKm|maxdisthfReached|maxdistipKm|maxdistipReached|maxdistlpKm|maxdistlpReached|maxdistinfraKm|maxdistinfraReached|infraDetected|name|otherdataquality1to5|peakDischarge|peakDischargeLow|peakDischargeHigh|peakFlowheight|peakFlowheightLow|peakFlowheightHigh|starttime|sources|toeLat|toeLon|topLat|topLon|upstreamDrainarea|type|subtype|volume|volumeHigh|volumeLow
||||262|IRIS||2019_08_24 235121|262|610.00000||||||500.00000|600.00000|400.00000|37.26797|0.00000|-112.93424|0|28000000.00000|32200000.00000|23800000.00000|||50.00000|True|||0.00000|||||Cable Mountain, Zion National Park|5|||||||2019_08_24 234820|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;|||37.26797|-112.93424||rock avalanche|Rock/ice/debris avalanches and slides|12000.00000|13800.00000|10200.00000
||||117|IRIS||2013_08_05 190409|117|||||||11000.00000|||61.64019|1.00000|-141.56030|1||||||393.00000|True|||500.00000|False||||Mount Sulzer 1|4|||||||2013_08_05 185936|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;||||||rock and debris avalanche|Rock/ice/debris avalanches and slides|9000000.00000|11200000.00000|6800000.00000
||||204|RESIF, ETH, INGV||2017_06_28 034936|204||||||||||45.95000|4.00000|7.06000|0||||||148.00000|False|||0.00000|||||Grand Darray, Switzerland|1|||||||2017_06_28 034824|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||landslide|Rock/ice/debris avalanches and slides|||
||||196|RASPISHAKE, RESIF, INGV||2019_09_25 193345|196||||||||||45.09000|13.00000|6.20000|0||||||64.00000|False|||0.00000||0.00000||False|Le Sert, France|1|||||||2019_09_25 193314|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||landslide|Rock/ice/debris avalanches and slides|||
||||254|INGV, ETH||2009_10_27 063056|254|250.00000||||||316.00000|||46.53670|0.00000|8.64180|0||||||63.00000|False|||0.00000|||||Val Canaria, Switzerland|5|||||||2009_10_27 062941|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;|46.53730|8.63690|46.53670|8.64180||rock slide|Rock/ice/debris avalanches and slides|398000.00000|430000.00000|365000.00000
||||174|IRIS||2021_02_24 035448|174||||||||||45.36970|0.35000|-121.72950|0||||||10.00000|True|||0.00000||0.00000||False|Reid Glacier, Mount Hood|2|||||||2021_02_24 034914|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||snow avalanche|Snow avalanches|||
||||207|RESIF, ETH, GFZ, ORFEUS, LMU, BGR, IRIS, INGV||2011_12_27 172914|207|||||||2700.00000|||46.29500|0.00000|9.60200|0||||||518.00000|False|||0.00000|||||Piz Cengalo 1, Switzerland|3|||||||2011_12_27 172522|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||rock avalanche|Rock/ice/debris avalanches and slides|1500000.00000|2000000.00000|1000000.00000
||||172|IRIS||2020_01_26 130453|172||||||||||45.36910|0.30000|-121.70070|0||||||34.00000|True|||0.00000||0.00000||False|Crater Rock, Mount Hood|2|||||||2020_01_26 130246|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||snow avalanche|Snow avalanches|||
||||171|IRIS||2020_01_14 175343|171|1500.00000|||||||||45.37070|0.50000|-121.69280|0||||||33.00000|True|||0.00000||0.00000||False|Newton-Clark, Mount Hood|2|||||||2020_01_14 175103|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||snow avalanche|Snow avalanches|||
||||41|IRIS||2012_06_11 223248|41||||||||||58.79503|2.00000|-137.43300|0||||||187.00000|True|||0.00000|||||Mount Lituya secondary|1|||||||2012_06_11 223003|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;||||||landslide|Rock/ice/debris avalanches and slides|||
||||87|IRIS, NCEDC||2007_12_19 000134|87||||||||||37.73890||-119.61430|0||||||57.00000|True|||0.00000|||||Middle Brother|5|||||||2007_12_19 000021|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;||||||rock fall|Rock/debris falls|30.00000||
||||62|IRIS||2010_06_05 113616|62|350.00000|450.00000|250.00000||||700.00000|1100.00000|300.00000|46.84830|0.20000|-121.74560|0|5400000.00000|8700000.00000|3000000.00000|||4.00000|True|||0.00000|||||Mount Rainier|3|||||||2010_06_05 113448|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;|46.84590|-121.73740|46.84830|-121.74560||snow avalanche|Snow avalanches|18000.00000|29000.00000|10000.00000
||||236|ETH||2002_06_06 083825|236|320.00000||||||550.00000|||46.74900|0.05000|9.06770|0||||||148.00000|False|||0.00000|||||Tavanasa, Switzerland|4|||||||2002_06_06 083658|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;|46.75490|9.06840|46.74900|9.06770||rock slide|Rock/ice/debris avalanches and slides|90000.00000|108000.00000|72000.00000
||||42|IRIS, CNSN||2010_08_06 103606|42||||||||||50.62380|1.00000|-123.49873|1|700000000.00000|||||220.00000|True|||1000.00000|False||||Mount Meager secondary|5|||||||2010_08_06 103417|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;||||||landslide|Rock/ice/debris avalanches and slides|300000.00000||
|||280000.00000|177|IRIS||2020_07_16 042657|177|800.00000|1100.00000|700.00000||||1500.00000|1600.00000|1400.00000|46.87170|0.10000|-121.77650|1||||||148.00000|False|||14.00000|True|20.00000|True|True|Liberty Cap Glacier, Mount Rainier|4|||||||2020_07_16 042603|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;|46.88440|-121.77170|46.87170|-121.77650||rock and ice fall|Rock/debris falls|100000.00000|160000.00000|56000.00000
||||111|IRIS||2015_07_31 013018|111||||||||||61.64019|1.00000|-141.56030|1||||||610.00000|True|||500.00000|False||||Mount Sulzer 3|4|||||||2015_07_31 012503|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;||||||rock and ice avalanche|Rock/ice/debris avalanches and slides|||
||||241|IRIS, INGV, ETH||2008_08_18 122124|241|200.00000||||||260.00000|||46.59721|0.20000|8.05380|0||||||231.00000|False|||0.00000|||||Eiger 5, Switzerland|3|||||||2008_08_18 121858|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||rock fall|Rock/debris falls|4000.00000|4800.00000|3200.00000
||||58|IRIS||2014_03_22 174428|58|70.00000||||||200.00000|||48.28660|0.00000|-121.85026|2||||||251.00000|True|||80.00000|True||||Oso secondary|5|||||||2014_03_22 174151|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;|48.28509|-121.84967|48.28660|-121.85026||debris fall|Rock/debris falls|50000.00000|1245000.00000|10000.00000
||||55|IRIS, Attachments below||2004_02_09 215021|55|1700.00000||||||6200.00000|||60.02620|0.30000|-153.08860|2||||||185.00000|True|||478.00000|True||||Umbrella Glacier, Iliamna|5|||||||2004_02_09 214754|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;|59.99530|-153.16580|60.02620|-153.08860||ice avalanche|Rock/ice/debris avalanches and slides|3500000.00000|5000000.00000|2500000.00000
||||78|IRIS||2014_05_14 214717|78||||||||||46.19790|0.20000|-122.16870|0||||||18.00000|True|||0.00000|||||Mount St Helens|3|||||||2014_05_14 214409|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;||||||snow avalanche|Snow avalanches|||
||||4|IRIS||2017_06_17 234906|4|||900.00000||||1900.00000|||71.64375|0.00000|-52.32878|1||||||1100.00000|False|||1100.00000|False||||Nuugaatsiaq, Greenland|4|||||||2017_06_17 233912|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;|||71.64375|-52.32878||landslide|Rock/ice/debris avalanches and slides|43000000.00000|51000000.00000|33400000.00000
||||214|ETH, ORFEUS, LMU, BGR, IRIS, INGV||2016_03_25 171550|214||||||||||47.35110|0.00000|9.83660|1||||||233.00000|False|||49.00000|True||||Mellental, Austria|4|||||||2016_03_25 171400|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;|47.34890|9.83920|47.35110|9.83660||rock slide|Rock/ice/debris avalanches and slides|||250000.00000
||||243|INGV, ETH||2007_09_29 130333|243|130.00000||||||150.00000|||46.91701|0.15000|9.09050|0||||||74.00000|False|||0.00000|||||Kärpf 1, Switzerland|3|||||||2007_09_29 130242|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||rock fall|Rock/debris falls|3000.00000|3600.00000|2400.00000
||||17|IRIS, Attachments below||2002_04_21 135833|17||||||||||46.05970|0.00000|-122.26033|0||||||85.00000|True|||0.00000|||||Swift No 2 Dam|3|||||||2002_04_21 133027|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;||||||dam failure, outburst flood|Lahar/debris flow/outburst flood|3000000.00000||
||||245|RESIF, ETH, INGV||2016_04_28 010503|245||||||||||45.46801|0.35000|5.93135|0||||||134.00000|False|||0.00000|||||Mont Granier 1, France|4|||||||2016_04_28 010343|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||rock fall|Rock/debris falls|10000.00000||
||||3|IRIS, NCEDC||2014_09_20 231011|3|2870.00000|3170.00000|2670.00000||||21000.00000|||41.39947|0.50000|-122.19732|0||||||64.00000|True|||0.00000|||||Mud Creek, Mount Shasta|4|||||||2014_09_20 204918|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;|41.26272|-122.05299|41.39947|-122.19732||outburst flood, debris flow|Lahar/debris flow/outburst flood|838000.00000|853000.00000|822000.00000
||||216|NIEP, ETH, GFZ, ORFEUS, LMU, BGR, IRIS, INGV||2017_02_21 093844|216||||||||||46.61490|0.50000|12.37490|1||||||294.00000|False|||123.00000|True||||Zwölferkofel, Italy|3|||||||2017_02_21 093636|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||rock slide|Rock/ice/debris avalanches and slides|||
||||239|INGV, ETH||2006_07_13 174106|239|200.00000||||||260.00000|||46.59721|0.20000|8.05380|0||||||141.00000|False|||0.00000|||||Eiger 2, Switzerland|5|||||||2006_07_13 173930|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||rock fall|Rock/debris falls|20000.00000|24000.00000|16000.00000
||||167|IRIS, NCEDC||2021_02_01 110452|167||||||||||46.19800|0.80000|-122.17400|0||||||90.00000|True|||0.00000||0.00000||False|Mount St Helens 1|2|||||||2021_02_01 105427|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||snow avalanche|Snow avalanches|||
||||209|INGV||2012_05_01 182823|209||||||||||47.11790|0.25000|11.79920|0||||||57.00000|False|||0.00000|||||Gamsgrube, Austria|3|||||||2012_05_01 182646|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||rock slide|Rock/ice/debris avalanches and slides||10000.00000|1000.00000
|||100000.00000|176|IRIS||2020_04_09 132954|176|||||||1600.00000|2300.00000|1300.00000|46.86760|0.30000|-121.77650|0||||||23.00000|True|||0.00000||0.00000||False|Carbon Glacier, Mount Rainier|3|||||||2020_04_09 132841|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;|||46.72040|-121.77950||snow avalanche|Snow avalanches|||
||||195|RASPISHAKE, RESIF, ETH, INGV||2021_04_06 234252|195||||||||||45.30590|0.05000|5.88890|0||||||205.00000|False|||0.00000|||||Montfort Isere, France|4|||||||2021_04_06 234124|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;|45.30370|5.89260|45.30590|5.88890||rock fall|Rock/debris falls|||
||||119|IRIS||2011_07_02 162720|119||||||||||46.84300|0.20000|-121.75000|0||||||13.00000|True|||0.00000|||||Nisqually 8|4|||||||2011_07_02 162536|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;|46.82050|-121.73790|46.84300|-121.75000||rock fall, rock and ice avalanche|Rock/ice/debris avalanches and slides|16000.00000|22000.00000|11000.00000
||||197|RESIF, INGV||2018_06_01 055748|197||||||||||44.61000|5.00000|6.76000|0||||||31.00000|False|||0.00000|||||Heuvieres, France|1|||||||2018_06_01 055725|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||landslide|Rock/ice/debris avalanches and slides|||
||||144|Attachments below||2014_07_04 194243|144||||||||||38.73331|0.00000|-106.18703|0||||0.00300|1|||||0.00000|||||Chalk Cliffs, sediment-covered bed|5||||0.75000|||2014_07_04 193212|Kean, J.W., Coe., J.A., Coviello, V., Smith, J.B., McCoy, S.W., Arattano, M., 2015, Estimating rates of debris flow entrainment from ground vibrations: Geophys. Res. Lett, 42, 6365-6372, doi: 10.1002/2015GL064811.|||||0.06000|debris flow|Lahar/debris flow/outburst flood|||
||||126|IRIS||1992_10_23 155954|126|1000.00000||||||2000.00000|||46.87460|0.50000|-121.75370|0||||||73.00000|False|||0.00000|||||Russell Cliff, Mount Rainier|3|||||||1992_10_23 155836|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;||||||rock fall, debris avalanche|Rock/ice/debris avalanches and slides|75000.00000|100000.00000|50000.00000
||||88|IRIS, NCEDC||2007_12_19 002106|88||||||||||37.73890||-119.61430|0||||||1.00000|True|||0.00000|||||Middle Brother|5|||||||2007_12_19 002034|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;||||||rock fall|Rock/debris falls|15.00000||
||||70|IRIS, Attachments below||2005_05_15 170812|70|1400.00000|1460.00000|1300.00000||||3800.00000|4400.00000|3000.00000|59.98100|0.10000|-153.06354|0||||||52.00000|True|||0.00000|||||South Twin 6|3|||||||2005_05_15 170714|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;|59.95950|-153.01577|59.98100|-153.06354||rock avalanche|Rock/ice/debris avalanches and slides|52000.00000|77000.00000|35000.00000
||||223|ORFEUS, BGR, ETH||2018_02_12 200335|223||||||||||47.35300||9.81500|0||||||99.00000|False|||0.00000|||||Rudach, Austria|1|||||||2018_02_12 200235|Collins, E.A., Allstadt, K.E., Groult, C., Hibert, C., Malet, J.-P., Toney, L.D., and Bessette-Kirton, E., 2022, Seismogenic Landslides and other Mass Movements: U.S. Geological Survey data release, https://doi.org/10.5066/P90VGCSK.&lt;a href="https%3A//doi.org/10.5066/P90VGCSK"&gt;https://doi.org/10.5066/P90VGCSK&lt;/a&gt;||||||landslide|Rock/ice/debris avalanches and slides|||
||||45|IRIS||2013_11_05 163520|45|1700.00000|1900.00000|1500.00000||||5000.00000|7000.00000|4000.00000|60.02716|0.20000|-153.07670|0||||||52.00000|True|||0.00000|||||Iliamna|2|||||||2013_11_05 163203|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;|60.01614|-152.99288|60.02649|-153.07927||ice and rock avalanche|Rock/ice/debris avalanches and slides|||
||||63|IRIS, Attachments below||2009_03_26 172304|63|2400.00000|2600.00000|2200.00000||||44000.00000|45000.00000|42000.00000|60.49044|1.00000|-152.76269|0||||||87.00000|False|||0.00000|False||||Redoubt 5|5|||||||2009_03_26 163817|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;|60.57392|-152.16445|60.49044|-152.76269||lahar, explosions|Lahar/debris flow/outburst flood|8800000.00000|15000000.00000|2000000.00000
||||105|No digital data||1977_07_14 042110|105|220.00000|250.00000|190.00000||||480.00000|530.00000|430.00000|48.77312|0.05000|-121.81685|0||||||38.00000|False|||0.00000|||||Mount Baker|3|||||||1977_07_14 041955|Allstadt, Kate E., McVey, Brennah G., and Malone, Stephen D., 2017, Seismogenic Landslides, Debris Flows, and Outburst Floods in the Western United States and Canada from 1977 to 2017: U.S. Geological Survey data release, https://doi.org/10.5066/F7251H3W.&lt;a href="https%3A//doi.org/10.5066/F7251H3W"&gt;https://doi.org/10.5066/F7251H3W&lt;/a&gt;|46.17985|-122.11105|48.77312|-121.81685||ice avalanche|Rock/ice/debris avalanches and slides|300000.00000||
